model_name,chinese,coding,creative_writing,english,exclude_ties,expert,french,german,hard_prompts,hard_prompts_english,industry_business_and_management_and_financial_operations,industry_entertainment_and_sports_and_media,industry_legal_and_government,industry_life_and_physical_and_social_science,industry_mathematical,industry_medicine_and_healthcare,industry_software_and_it_services,industry_writing_and_literature_and_language,instruction_following,japanese,korean,longer_query,math,multi_turn,overall,russian,spanish
hunyuan-turbos-20250416,1435.5610517419775,1394.811758724697,1363.0918439571212,1390.8982733051043,1359.504543019963,1352.4160827366195,1394.8110749576517,1345.169670251662,1391.8681459580596,1391.8673461679784,1405.2428030627725,1336.4568951067772,1381.894774531419,1412.5050224495465,1357.785405402475,1438.583367615082,1413.3482196838743,1355.3514869324918,1353.0660534219228,1334.4985131259546,1358.5908042756244,1376.5737840552215,1347.747430351601,1390.3021303066662,1382.6892802702182,1379.404197911563,
hunyuan-vision-1.5-thinking,,1439.7646267503258,1379.165086698551,1407.8719371896168,1375.427195515734,,,,1422.3228753939409,1426.1611733073037,1413.910982981167,1373.5004688852673,,1401.1300246034093,,,1429.5015489847124,1381.8457088690905,1397.8657008529342,,,1402.061656792128,,1416.1819763437688,1396.910440258154,,
ibm-granite-h-small,1311.5055294652186,1327.8048242443974,1243.7267089924403,1306.114601756151,1220.8003078638899,1308.6239604585521,,,1300.8556400989792,1325.3459438891175,1272.8701399822296,1256.0976094553653,1291.4670385051068,1317.818264516639,1305.4128306051966,1300.4976833511769,1319.6231080454843,1259.7831321420995,1266.4006293991363,,,1289.9617622215092,1279.4743571443457,1281.8177306375928,1286.6683008280595,1234.674897255682,1300.9424816334736
intellect-3,1377.2881151547995,1409.3919204098459,1309.9310832689177,1384.6314594920054,1316.9394138548091,1350.9390816568066,,,1373.360492118433,1399.1901075879985,1362.8346842375267,1304.8884239633312,1326.8386520454974,1367.8591393871677,1382.3214788577404,1334.902126446529,1399.6650062277704,1335.18475974317,1328.4810919767806,,,1351.0052621043556,1384.1842269529502,1358.4780723770334,1356.1625758030332,1329.9241029083491,
internlm2_5-20b-chat,1247.178119647654,1246.2453257846082,1131.7972986480925,1233.6689693223698,1054.3201934175615,1216.34441758721,,1085.1123472371992,1224.0483464774854,1255.1343591601199,1168.041194324526,1122.208420427643,1194.0355200922609,1210.7882656778525,1212.088122221351,1209.7546988797458,1233.498737098053,1151.3343958064438,1175.6512423505246,,,1198.2686136080856,1205.9398356129557,1165.8898960482852,1190.4402093579172,1144.9666418841134,
jamba-1.5-large,1276.071074242223,1310.959527332122,1260.480793936707,1314.568046236335,1213.3453786441537,1282.3257453811461,,1252.1935685773979,1282.981945639521,1293.9252484933522,1266.802856532234,1269.4955825329102,1326.7470473471164,1314.985729402514,1255.5612123760568,1286.2575873109517,1309.735500167194,1274.9874224176983,1264.1439873668028,1175.9565703536705,,1259.5054442182054,1243.810411349853,1265.9420412344439,1288.1852176362415,1248.7508410332534,
jamba-1.5-mini,1216.694009997761,1264.282638172733,1210.5873031766328,1270.8455760023926,1129.6190243746014,1208.746059917197,,1211.7260320994492,1235.920774878813,1246.5793114274597,1225.464801162648,1209.3112665129622,1287.061697155442,1255.4600145812133,1191.6731075937155,1268.149867530036,1264.0504088140724,1211.9821900219108,1201.8736736432322,1075.156943244353,,1215.6898220009616,1184.7457205761634,1204.9255419988517,1238.3660155684156,1214.6478802166566,
kimi-k2-0711-preview,1452.8221896586335,1458.8932931768354,1369.6876141398513,1424.9350214267195,1405.6867032894259,1413.328261193654,1426.038362856202,1420.008536524333,1430.787496213248,1432.5193193517803,1410.0561689322167,1380.9650229516794,1423.1010997213914,1432.0844274868716,1385.5231911029473,1449.3694989050916,1453.451184482961,1371.2118367065898,1376.6541015168054,1365.4737079608524,1340.4345330849787,1392.0695025478976,1387.4152407840284,1420.4050350821842,1416.758854966749,1401.5735328493238,1379.4479802941396
kimi-k2-0905-preview,1454.3409989111033,1467.1284168499924,1382.7221377470805,1422.982021568336,1407.039170012745,1419.1028219437412,1423.057058472184,1418.3387531796272,1436.1683402518902,1438.609097492351,1406.3070749253961,1379.5059755755321,1453.1489937728168,1440.797885600018,1423.3324138900134,1448.0782878038908,1452.0214219364666,1380.8109859508384,1388.8265439287866,1373.401034740192,1353.9281518238672,1401.8319006408237,1415.0920627726564,1403.7293515319855,1417.6760162709966,1409.9972061908193,1421.4517604488892
kimi-k2-thinking-turbo,1473.9074876169477,1486.7065534097176,1394.6446324925134,1445.7837205757853,1423.0145225519816,1452.5137907634655,1450.063578765439,1403.0300339625462,1452.5753876917279,1461.6883334728846,1424.2865747952162,1395.9533482009062,1438.2074584586915,1443.3590213103241,1445.5594921703066,1449.3445202983023,1472.115936772407,1399.0962996991227,1418.0943669300264,1365.9596698987611,1350.507105838827,1433.5445727715032,1435.237299564489,1430.9291247018573,1429.9955707996426,1408.0917777038467,1419.4894945030687
kimi-k2.5-instant,1475.5214194318364,1505.977126078944,1392.82113852544,1446.712918682511,1428.255174590741,1457.5404835392903,1407.9023268276999,1428.7253700359236,1461.8607336420982,1465.9235571793563,1428.5300894824886,1403.1290887068974,1447.2772515791582,1453.9632154294093,1445.3671242828527,1437.625965863574,1490.59774125724,1406.0984620179363,1436.2311465355701,,1373.1945802233447,1446.9470460760776,1443.3212689593827,1439.5763700358416,1432.950644919075,1424.0366189041304,1448.2269124113257
kimi-k2.5-thinking,1525.498136698748,1510.4098914764165,1419.8119347969246,1463.0422308118568,1455.425519728199,1493.034102226133,1479.6034499396237,1450.5104114440583,1474.8877810661786,1478.8090363491285,1435.801230946798,1422.1729266510754,1440.3174544735348,1471.682498571386,1484.5779277174404,1466.550316145668,1499.2402156567725,1425.6438480556062,1441.6969775621778,1435.8949220287493,1404.8358899083503,1457.8105162573122,1478.35338645705,1454.671003866741,1452.4925658096324,1432.3816118566313,1474.330080322967
koala-13b,998.99766124953,1062.8526837690142,1044.0463977356058,1097.5904645979426,895.4697408533178,,,,1031.92096185619,1041.905118611777,1053.045815033839,1028.3450269757814,1083.4169516965026,1105.9671097282908,983.9245183781095,1096.2302211143815,1072.3249263646373,1046.0316008164232,1021.271851125882,,,,978.2987646354761,996.4655508322968,1069.1026494232235,,
ling-flash-2.0,1386.1748851770244,1412.0353101502114,1270.9604721346202,1372.9678490326132,1301.3864515479786,1356.4742838661257,,,1366.5616854813156,1389.3946036679313,1346.3574537394895,1277.6816293661186,1347.8976128377617,1365.8609438330873,1357.3691340519608,1341.806126793087,1406.1554394054208,1279.358663083714,1318.3733142971703,,1288.783387238685,1327.8504386528566,1353.9589925300238,1316.9497807884334,1346.302033898169,1289.0050142738153,1377.6987806384711
llama-13b,,879.4616441154578,930.2606659967599,980.397462445898,724.8362016407207,,,,914.6395558028921,914.9479267656159,,935.054357628876,,997.2194942039894,926.3380404739676,,901.4550557794149,922.8170079164361,909.345920402956,,,,915.2526718315291,890.0451093120475,970.8617017554741,,
llama-2-13b-chat,1091.9449439621947,1159.527950090449,1091.1830951595778,1171.5643781248564,988.5141097912983,1124.2425412299851,1112.8157107169914,1071.7241484435542,1136.4181493475132,1155.1108424283743,1136.809281721316,1101.620060141028,1156.7650511791348,1160.6096454616177,1118.5660643132842,1169.7090165275908,1155.6260766183293,1102.7307988367584,1106.2097685463464,960.3398871470048,1045.7799977548436,1136.63915446458,1108.3117388327169,1099.284370087147,1140.2905882573507,1112.7177379687491,1142.5215525784536
llama-2-70b-chat,1081.6060772560725,1175.992748413242,1111.5590026427694,1206.4076514015264,1031.992943108392,1132.3977611943492,1156.6796588023435,1101.5507665085452,1157.938644773751,1173.6304712035849,1163.2018766367269,1111.3850004834958,1191.5937438679762,1197.0373700867794,1139.0025987072977,1184.3070157606717,1182.25999412706,1129.242567163187,1130.8340389589666,988.3682929716424,1058.290319916231,1134.6377230344292,1134.8371807281953,1133.0649831741302,1169.582542520054,1134.3532471647552,1192.5417529441959
llama-2-7b-chat,1061.350209077436,1099.995479999622,1072.1184638212274,1145.726801247884,936.9997020645659,1128.8042280779068,1039.5405727156824,1040.3060537153606,1094.651589680804,1114.0064054994752,1107.0936320811634,1067.3606052958326,1138.0957360048274,1123.7423614945578,1088.114772818667,1129.7780987883596,1110.859732624144,1074.3561901546536,1065.725391319159,,,1072.773448015263,1084.4516452135817,1076.1463740977636,1106.921302295876,1053.8967455905772,1062.2538183863467
llama-3-70b-instruct,1201.0804247231877,1303.9649344702357,1253.4441213069092,1324.767019074004,1193.269267272494,1239.0226845523775,1294.2981067743804,1227.3656072675471,1277.8357635681418,1308.5373236903104,1251.75707112111,1248.9636245060008,1302.2598669570052,1296.564639187503,1257.8355917058807,1301.9064428514394,1289.419310270513,1247.8002949907768,1254.509140945494,1081.1550673993393,1110.2497244969716,1249.7170874058343,1255.9605031835677,1272.3777228930524,1275.132464113815,1218.7886288399386,1288.1138883928927
llama-3-8b-instruct,1165.8209569972826,1250.709259939787,1195.649851807084,1263.9754833780182,1110.3684863571689,1204.9315077283582,1225.3966039466409,1161.0963610278443,1217.5590805252214,1243.285462689918,1208.2342013452055,1186.2853826770806,1247.069144284218,1245.9981748575851,1198.729032096685,1239.937499920371,1242.61811586486,1190.108310426227,1188.5752134724148,1035.1661621491617,1096.4378274931119,1204.810551169741,1190.7020180273335,1204.5309282107974,1222.1985156240758,1169.4027797056624,1223.2477451830673
llama-3.1-405b-instruct-bf16,1321.7954536722482,1373.764405084636,1300.7401638021179,1359.8866314593865,1285.8956945788177,1307.202012897787,1345.3491843117285,1304.856448782069,1340.0573051131928,1359.6648094932507,1315.5982153407786,1294.5180219879064,1370.2444215222881,1363.7858784461732,1316.6821529725225,1367.9538402466242,1363.0323662599267,1310.3418832019765,1310.7475826239488,1273.0576365357288,1243.2748845103579,1325.21503360213,1314.3661033327298,1338.768659947305,1334.219638085544,1304.280068948527,1309.863490085694
llama-3.1-405b-instruct-fp8,1314.542164023875,1366.4930628451627,1303.8415740651512,1355.7949483303173,1281.3417758223475,1320.0018076842357,1332.8075627466092,1303.7747338030977,1334.685459500428,1351.4362828105814,1316.3573106758402,1302.9036109214533,1370.2029090360243,1351.1951913518424,1317.7088766897718,1349.1675915382598,1353.9460449580533,1313.9379665369381,1311.2722109576491,1237.3296258246517,1255.5276747763166,1317.1530006479238,1317.7646511208663,1328.844787334208,1332.4185682073412,1312.7278900892316,1307.3748194450432
llama-3.1-70b-instruct,1276.7995112943108,1332.1316240904487,1257.101205903141,1320.3602387664228,1222.126361473258,1270.88502313326,1303.4607568096005,1255.9987142404393,1297.61621126247,1313.6853049461333,1288.6499182280754,1263.18887029007,1328.7857953981784,1319.7262633241266,1274.6867543730223,1313.9822385420875,1318.959753794078,1262.3732377458246,1270.4195024640762,1173.8938302934348,1186.7645740911923,1292.2729556547013,1268.7920205784276,1288.3702918214326,1292.7958760462107,1268.8123656647642,1285.360817559853
llama-3.1-8b-instruct,1203.4152468030159,1258.7240141809061,1177.5672453221146,1237.16404939919,1089.493278984433,1194.9272548346069,1208.218012851889,1166.707382113941,1221.8146435734243,1239.4523244778222,1210.5413337467485,1173.6792498461311,1245.8724939214337,1229.418289504,1193.9820644009105,1231.2356814119794,1244.8931882694976,1181.6579714346153,1189.857490940823,1085.9701915678784,1085.260788738144,1222.1356573021662,1189.5614936513787,1198.4012298475475,1211.0392166151523,1188.2381998491528,1186.054979208232
llama-3.1-nemotron-51b-instruct,1275.49037330996,1309.6336552824741,1260.824103426795,1317.2216145320654,1205.0604597648455,1248.2471583256192,,,1279.7884303608337,1276.06339408658,1294.1946553718008,1249.6767692507053,1332.3076919630385,1304.208290243548,1273.7463436872963,1281.7574442265425,1310.3082490510892,1267.232794524824,1258.63057466852,,,1267.9285156930694,1269.6307790616806,1275.7766608867173,1285.2729444906067,1246.4267310649166,
llama-3.1-nemotron-70b-instruct,1303.7722374316215,1328.3258317330915,1277.1557556698194,1328.7176051339084,1232.7100871774164,1292.5276708331353,,,1309.8441769076708,1326.5078820740678,1295.3012706025083,1267.853382489439,1325.683771880439,1317.0064363683991,1299.104904256023,1335.6440030497915,1325.1039530671526,1264.8454061529542,1279.2896813880866,,,1279.942724954108,1278.3063913279193,1293.4742949173024,1298.46037646703,1240.5138801532723,
llama-3.1-nemotron-ultra-253b-v1,,1390.8517675631533,1332.3015253418707,1374.7644046351909,1303.596487162398,,,,1374.3113949993171,1396.2509759144316,1343.1352282807347,1302.5294228093578,,1360.466781034708,,,1387.4249144878431,1319.6257024685128,1349.5205758940037,,,1341.0514138517294,1379.0614408162169,1342.4904586350317,1346.8075380381686,1311.9104064369371,
llama-3.1-tulu-3-70b,1298.3286611977749,1306.4646507842108,1247.3574705965675,1301.2388772537388,1212.8550221225269,,,,1272.6783899481904,1289.618700763163,1277.4355028095858,1259.9394609053422,,1308.4385966452455,1272.3203782664982,,1298.4490294931902,1276.934388031608,1270.2211486758192,,,1271.3183209376143,1262.9324836410856,1277.8096637054769,1285.813959092734,1275.9025587291972,
llama-3.1-tulu-3-8b,1221.5609751785637,1252.3197945903962,1197.2505729846566,1238.5342233213155,1101.2159665171587,,,,1222.294632952688,1224.550263127656,1245.3554909341426,1179.1777878301482,,1236.2588825206722,1208.392683793195,,1244.286216542547,1199.6365673389846,1206.8203171151595,,,1225.178555231959,1206.3623252545676,1178.1132569114409,1220.363133428954,1223.209364761256,
llama-3.2-1b-instruct,1045.859611127185,1146.9311871819325,1082.0566226247852,1165.0291467248626,896.9819037073808,1079.235751833802,,1066.9558534856847,1112.719553572635,1152.9881599559633,1072.4671870152176,1080.2123818478913,1150.6692220002724,1132.9869834759213,1140.2769915822325,1101.9530162579836,1126.0921109624983,1074.1499279847803,1082.9085819887637,,,1099.2550115458127,1122.7992648473014,1074.9735044990018,1110.1963265270433,987.6512195459816,
llama-3.2-3b-instruct,1127.9651688658132,1174.2928656147049,1143.8236959590868,1223.3895762678767,1008.9414858951516,1174.0221625907218,,1111.106870812513,1166.6130674207488,1207.3294012709566,1148.4130713675067,1140.7024324979375,1189.5699503471449,1187.3525738011235,1172.0427272573916,1206.864861015124,1173.6501853760503,1140.6223726551007,1142.899899017897,,,1156.5343150198976,1163.7873041477499,1148.275743082363,1165.6568464008112,1004.2317355647921,
llama-3.3-70b-instruct,1291.4567156618696,1344.12081458479,1286.3555614519958,1343.2681152642035,1262.7175605891896,1293.9563102175443,1330.2304514050766,1291.4490760489593,1320.0782837268384,1336.9053225304158,1305.859858156295,1284.7823564538944,1342.974755691895,1342.0170852946121,1300.6880696685719,1343.4925812834485,1338.7054028202465,1290.6992139753938,1290.2272859929292,1213.4577972389711,1214.3477227474668,1310.8413669400338,1295.023196769785,1316.8239904407528,1317.9785095833226,1291.9703549573396,1301.4866222282576
llama-3.3-nemotron-49b-super-v1,1307.3016919589013,1362.5831228088769,1298.4905873467044,1374.047337006111,1278.5568014886599,,,,1360.6088084159715,1386.7081891193825,1319.7554068035843,1305.305110623329,,1361.0728554483712,1365.1132049905655,,1348.7255097866469,1310.7434915641359,1324.6465573696014,,,1337.3220929091078,,1331.4358538523784,1327.376541106181,1287.3913242587219,
llama-4-maverick-17b-128e-instruct,1331.5078619910919,1372.071601987905,1307.4752930434872,1339.789548626003,1278.8404871070657,1324.1528096453621,1298.9243108323874,1335.2881032750752,1338.0103684859419,1350.5764064584803,1319.6646725269911,1294.8768318470566,1341.6291525698152,1343.6777573254158,1320.0088537703105,1347.8407216471405,1358.8553262740859,1311.590064921556,1312.5136384702525,1252.6323971847685,1263.5955554691623,1334.2223149439778,1319.0079143142368,1324.2813309686153,1326.6282468611128,1326.3882525949648,1317.7467169590145
llama-4-scout-17b-16e-instruct,1312.9706515020634,1361.609394245881,1290.1235893499547,1340.9051774395484,1269.5281990436583,1306.8574494148222,1336.2167057777115,1311.1261587750998,1329.0319739620436,1349.8355863240752,1319.0695801258462,1289.221554889709,1342.8380920630634,1335.9798066298556,1312.886039839665,1343.6598449354478,1349.8955878179295,1305.418142844558,1298.3973286989162,1258.322262811686,1272.6890259412412,1325.831092824095,1309.7847443275725,1320.2966934183873,1321.9060764430888,1308.2648025012263,1303.3728739227254
llama2-70b-steerlm-chat,,1142.3908724683067,1119.7486128019814,1177.92579851955,1009.3863560043554,,,,1143.8897151962121,1153.884852710752,1176.0773818645498,1109.6007571495124,,1182.6306761565154,1113.0786993441643,,1156.7698702097698,1126.7041868617548,1120.5014558464861,,,1053.943886082905,1113.155229646708,1110.5936994631325,1154.0301577369032,,
longcat-flash-chat,1421.0930286736407,1475.201680142336,1331.2973921685298,1423.247810204534,1381.1876200792362,1425.467275211031,1434.4424218010402,1380.9757499959671,1426.8854312220403,1440.3825312848362,1415.607222806553,1340.9630357114106,1390.7709077401028,1404.549927994667,1421.7772143659104,1440.0925170873436,1453.0983363087141,1355.9464024037836,1390.2474381930047,1288.747052023735,1323.534900195484,1386.6321553230712,1418.4501186412601,1392.4031318236766,1401.0618752877022,1371.9929578812878,1405.0517830568854
longcat-flash-chat-2602-exp,1500.2325639111068,1511.0789555855818,1390.3413354496488,1474.5729153868867,1441.0513463179338,1458.3533970709093,,,1463.7925966334876,1482.5654406870078,1449.3026330350733,1397.3003511367046,1451.8387933206168,1471.3006700654726,1440.206649961879,1442.4726064770116,1504.6067431525728,1399.0591069688153,1413.7845348308365,,,1438.47575100291,1447.372199875588,1425.964679767475,1444.1796028197994,1421.5408771948735,
magistral-medium-2506,1283.2207444707208,1384.7359525054148,1282.0814401460943,1326.5612397306838,1248.425634143969,1287.1450760554324,1332.5713620313124,1306.3747910112322,1331.167420036838,1352.9395010816054,1295.2568015146494,1287.5517024657092,1305.1421117858208,1312.5793264670247,1291.841013807493,1337.9787481681406,1349.572891791871,1290.6889369347195,1300.1398770961093,1230.2866868307335,1191.9330625467405,1333.970486073489,1286.0512474069144,1312.33521472634,1303.0373477772478,1275.0440149053043,1321.5326490600887
mai-1-preview,1394.3787760583293,1430.6004489968993,1359.8094302874056,1407.101190910414,1372.1144238884754,1406.32516517871,1427.2775855320087,1389.7113986323513,1404.7264721680017,1416.4740463089022,1381.5437726707003,1354.9848292984295,1398.6649021166509,1406.3987502683194,1396.3656617092845,1424.7922464784724,1421.6782160869668,1362.6547506114166,1371.8033858413983,1341.5190834141513,1336.1027545724655,1391.781306368011,1392.5897714830087,1390.154966176873,1392.7513657140787,1387.2479399667025,1386.0901967889506
mercury,,1366.83188198192,1222.3555989958966,1325.5520104340872,1246.9217264818085,,,,1320.9185655260019,1345.0105481387423,1327.4719456195853,1241.433969165389,,1331.3056761544503,,,1357.977818643021,1260.5122724584494,1269.954107251666,,,1296.4512419807002,,1300.5505119687678,1306.1269889384341,,
mercury-2,,1397.7847432281717,1297.312415508583,1364.7988288683837,1298.9845559866558,1348.69427266892,,,1359.383899399016,1371.475244275073,1339.1220071224297,1310.6692316089104,,1320.054926495206,,1344.2327846459834,1385.2610558986771,1307.0593321299777,1323.315262090075,,,1323.423791466236,,1344.1954935812769,1346.9476386612032,1306.8723198224166,
mimo-v2-flash (non-thinking),1449.4454488671636,1447.7647538149608,1360.762211399281,1416.516270652185,1369.2128868873403,1408.8282349799076,1397.4635252140174,1348.426974613721,1413.6013493437956,1434.432518183666,1387.132638540409,1354.0857602286767,1397.054974353273,1398.592867050052,1392.8330285506192,1395.2433837142908,1438.726129879665,1370.4620695230228,1382.8978200492015,1310.6585252931789,1322.6625151447918,1403.8444030448945,1376.4337385696272,1383.2654371594144,1392.094680669022,1364.2034924275351,1382.951006634375
mimo-v2-flash (thinking),1428.494174867764,1432.766774818438,1337.7988401726293,1405.436471368578,1359.8339995584502,1417.5549986715223,1429.505662668304,1377.961792230781,1413.3003902583037,1425.4589935554513,1389.8516442718033,1346.4557047525252,1402.7540081556008,1399.1359438664567,1391.4039712165234,1404.1087373158668,1426.7810628500422,1355.5487018621236,1380.400939028557,,1269.5770718131396,1403.225858201104,1377.4947902368117,1375.4806730707646,1387.3568482382077,1364.0169047874283,1370.1592768199457
mimo-v2-pro,1486.90686002746,1504.5693150390148,1425.6297420552507,1462.5969483561241,1446.6958500569554,1506.2849375082897,1449.1171725102886,1440.3255610240776,1477.7073846116273,1493.9144319707127,1457.8273096552537,1432.0067831539966,1465.751243908049,1485.5892882754242,1454.562747761795,1480.697627580152,1482.9590098484948,1434.9139504308735,1447.6400994311916,,1416.3890640062514,1467.586515880741,1447.887565212471,1459.2029271993088,1445.0142289452754,1424.6325307087147,1486.3197277534566
minimax-m1,1386.6194235358678,1415.9727139949016,1317.9988240048224,1384.9518010624645,1329.026699127164,1364.9855466255603,1411.7963431565859,1357.2383879443994,1380.8776043767689,1394.5673119053372,1352.5134748076064,1325.0178771696396,1364.5369213797449,1383.661310448607,1380.6235845078293,1394.310655346706,1403.0433538066652,1330.6664703615606,1344.9253377242894,1222.7488989278195,1272.057709362061,1364.6848361115585,1371.488165529824,1357.6149975392495,1363.2493888419783,1347.222783599953,1348.2693154117617
minimax-m2,1388.523639186963,1384.2592898354878,1287.3540866261897,1371.6838955132912,1303.9076465705314,1340.8361772600165,,,1369.1206203236754,1388.6135491116268,1349.526096601694,1302.0115277948644,1353.0214502583697,1358.196387395818,1374.162169467311,1362.3970706497894,1385.7604891126148,1302.3018329889958,1339.1035774591078,,,1344.4135693682563,1358.6311783305887,1364.5530771871558,1346.5832190899432,1332.4720587138106,1311.1414030282926
minimax-m2.1-preview,1417.946798844295,1439.8808551554607,1347.4139172997047,1404.0874995087981,1358.7938135780041,1431.9252450461054,1405.5095600969423,1381.2916859813106,1408.7777884622612,1426.931049338648,1381.1418857373656,1352.7155284194623,1399.2987461588643,1407.8459453093576,1420.5944209022111,1377.837697105596,1424.368620907827,1365.5121508049656,1387.166966368296,1281.3169045050568,1274.9878500430582,1410.2558820909653,1393.913712685213,1390.6017717924615,1385.7418675958106,1381.021211227327,1377.5769443411853
minimax-m2.5,1433.3714599790142,1463.5452340529669,1380.390579397075,1426.4174905575906,1385.415555929548,1448.2217984232393,1413.487605301767,1403.238946902353,1429.2205530496178,1442.6998793646974,1414.5562378148597,1388.6609465239403,1414.865351124284,1412.7877212668698,1430.40108114134,1405.231236320439,1447.5408656063205,1391.55860122417,1403.1952625371785,1230.6524726070502,1300.2550851065043,1424.1203421997957,1417.9806766454667,1412.9328335611592,1404.42516339566,1390.6468655294493,1393.7891979025756
minimax-m2.7,1423.264764245398,1460.3341208035522,1344.5117666350939,1419.1747636651935,1383.6411932576648,1421.9611401135548,1412.3403305106137,,1425.764491547601,1437.3663342915297,1415.062494696204,1342.2211816525598,1416.1432656596266,1410.5859707857824,1418.7312555529743,1442.3406753448717,1455.5167649275045,1373.138449576338,1392.4043787879655,,,1411.8778231630793,1406.4143976284367,1406.9070659643867,1403.026876970743,1381.788956550932,1384.947290610288
ministral-8b-2410,1255.2676715439181,1273.4305163460035,1220.784396409127,1256.5478282406352,1126.356308133109,1234.903275284779,,,1250.186402442238,1265.6506273702987,1237.274458709931,1188.7388226098567,1270.5589618678916,1250.160720089892,1215.1670038946036,1257.4265685482335,1276.7345524211364,1224.1611802552063,1208.820813746881,,,1257.9084282642668,1212.6675729799704,1207.2536495439585,1236.5798498706304,1242.805465945971,
mistral-7b-instruct,1038.4347097629839,1141.292774927334,1089.9987131038883,1140.9191425688537,939.6824655568404,1078.1613680090277,1061.7855306312094,1023.1436456542015,1112.1336031177361,1129.8868697528671,1075.1375905975713,1078.0112727798587,1152.636675161446,1130.4981111116538,1070.1646045430602,1146.774136154308,1129.8236772870368,1092.5941374636432,1081.7063574467336,,,1094.2408250960589,1079.6153279443256,1079.039362555096,1108.304480013774,1084.0406530153161,
mistral-7b-instruct-v0.2,1100.4105098331743,1182.7476336873494,1103.813160485971,1188.3922958390117,999.136044073753,1134.986270471189,1120.478338787411,1051.7001654072615,1154.29140230868,1173.2574893960382,1133.280906637012,1108.06609611267,1186.5034513534124,1174.3255414249486,1133.122337811065,1181.772225524162,1175.7693616770166,1112.0549405779782,1119.3874296159079,942.8974839795492,,1131.1542957407428,1125.8825967818757,1111.7076708363707,1148.3425086558373,1085.048293978584,1095.2827695587007
mistral-large-2402,1209.4577102171959,1292.4545478420368,1210.1266667738373,1264.849897388405,1141.3777324111845,1223.4359129457835,1291.036592727549,1246.5354634782811,1260.049816618498,1271.2621001788057,1223.7061223560222,1211.464759921028,1271.7841927555526,1253.916906217204,1239.4528145955687,1254.3306659205161,1269.3258344868561,1223.9818482452297,1233.255621393853,1079.037789311326,1111.0429653956155,1243.3080111515237,1242.7769102077384,1224.6938610342572,1241.1704093953758,1235.5401049919053,1259.3854752628617
mistral-large-2407,1303.512193466369,1352.5178904732081,1286.6498254158116,1335.9022476456983,1254.0667433875994,1298.8519914052704,1332.1708560005327,1301.7109380836737,1319.016711536858,1332.767859927692,1292.457573633007,1289.4826761892407,1339.514784637963,1332.1357925938676,1296.5366819200226,1326.0238405923828,1343.0213800463043,1301.2259253044017,1296.8970606331604,1232.4700234029635,1227.4075838303993,1303.051815045028,1287.275908835931,1296.070667722902,1313.3303579818553,1302.0021209609822,1284.2745002690954
mistral-large-2411,1297.1394388097192,1345.018745813872,1276.043566157101,1320.6271132233328,1236.753123418045,1268.3410133757307,1377.8471769072087,1284.4497799053304,1312.6108238068246,1323.048842479067,1295.6301607152939,1270.7332345240031,1326.311590168389,1315.599935230515,1282.513745934838,1319.6414936175302,1333.4931763705024,1296.6906998587765,1292.6957275542059,1212.8149383027721,1259.7007708035273,1303.9703028584995,1281.5933226980596,1293.1951060711167,1304.6588505949412,1293.2032306479098,1303.7434506748023
mistral-large-3,1431.8167566178922,1468.1943019401294,1375.7217760927285,1428.0757169215444,1401.8928996516158,1417.7918020083082,1448.4333546887212,1396.7048886800883,1431.1009708585427,1438.9295186844322,1410.8072734740206,1370.0113713360897,1418.8012038834286,1428.1241045604734,1407.6150833258434,1430.3373737615566,1454.5525006238167,1393.2144583829104,1402.884964498178,1351.0903232530188,1340.6350943680932,1413.9989224599565,1400.0751590102768,1422.3842203191978,1415.0243449096538,1401.5815655494766,1413.661939378733
mistral-medium,1195.5486878193992,1259.344334794793,1192.926129652998,1246.2141987365164,1112.2102601517784,1221.0201632515577,1252.9971088866514,1216.3503949585818,1233.4591869387218,1240.7903508140562,1209.8677815701485,1188.4074256082147,1255.0892172257854,1253.661612018783,1224.9497190873487,1245.7828432035026,1242.0925856390934,1206.3787280020397,1206.78153226894,1069.866529093853,1104.4524716665708,1216.410104475219,1219.3840881506449,1194.2237312894747,1221.7543972009262,1216.2779183727807,1200.8226355746688
mistral-medium-2505,1389.4048978267574,1432.6581773131472,1364.0658807682541,1401.898716201529,1365.0697803712628,1380.1380136644634,1393.9854715698416,1390.0133823662566,1401.1132062864287,1411.0505029801507,1387.475587464973,1354.3492073522514,1408.5979561611587,1407.3132529743286,1355.6848885618701,1420.7917838187543,1421.5542833253764,1368.8301960636443,1365.5168675993311,1319.7370915258873,1312.8164070942557,1390.2645705826599,1350.3600626275916,1403.3347656953576,1386.246967444879,1381.825038516898,1376.6557129334442
mistral-medium-2508,1426.9767637546147,1454.2097736412113,1382.067685083967,1425.8259920347557,1395.2467587205686,1411.4030695075253,1436.2506018197776,1392.824723432987,1429.2882318634631,1438.1586081226803,1408.9845402792819,1375.1433876754222,1419.5181783035068,1427.5032737562497,1406.1206085035535,1436.1944585023382,1441.4453150319318,1386.4260369506317,1397.3978262544704,1353.4941930080959,1341.3768176671147,1411.0034702365908,1398.1899570006528,1410.6855250592846,1410.2640642778588,1406.0878909289863,1393.8935050062141
